1662731288;1662734893;stripe;default;50;rw;62455.324075;3605.023358;67779829088
1662734998;1662735903;stripe;default;250;ro;305101.390799;904.872494;3200
1662735963;1662739567;stripe;default;250;rw;44244.632172;3604.040481;58922405736
1662739803;1662740708;stripe;default;1000;ro;241869.031911;904.264319;1920
1662740768;1662744371;stripe;default;1000;rw;28245.964374;3603.061104;87567407688
1662744454;1662748059;stripe;no-fpw;50;rw;61730.040197;3604.980930;58896827000
1662748163;1662749068;stripe;no-fpw;250;ro;310965.378864;904.959139;5736
1662749128;1662752731;stripe;no-fpw;250;rw;37984.114177;3602.925959;35662219880
1662752970;1662753874;stripe;no-fpw;1000;ro;248066.527993;904.311282;4984
1662753934;1662757538;stripe;no-fpw;1000;rw;32469.311131;3603.297572;31405885128
1662757618;1662761223;stripe;no-fpw-tuned;50;rw;63147.799349;3604.758447;60286663664
1662761328;1662762233;stripe;no-fpw-tuned;250;ro;306063.399663;904.843276;7824
1662762293;1662765896;stripe;no-fpw-tuned;250;rw;35683.381635;3602.951663;33512041568
1662766134;1662767038;stripe;no-fpw-tuned;1000;ro;245321.811110;904.275000;2408
1662767098;1662770701;stripe;no-fpw-tuned;1000;rw;30776.052321;3602.953733;29664300680
